road_point_id,lat,lon,road_name,city,total_sewer_length,old_sewer_length,sewer_old30_ratio,average_sewer_age,sewer_match_status,has_nearby_repair,repair_id,last_repair_date,repair_type,distance_to_last_repair_m,nearby_repair_count,date,avg_temp,min_temp,max_temp,precipitation,snowfall,humidity,pothole_label
R00627,35.557761,126.855828,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-03-12,8.274000000000001,2.27,17.29,48.99,0.0,66.502,1
R00104,35.770905,127.201572,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-01-14,0.8400000000000001,-6.21,6.82,17.72,0.0,68.096,0
R00630,35.572288,126.854885,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-11-10,2.624,-6.08,9.83,0.0,0.0,52.818000000000005,0
R00517,35.380783,127.424563,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-08-13,23.162,14.85,31.2,28.29,0.0,61.084,0
R00248,35.941796,126.761985,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-07-19,23.728,17.56,32.04,26.18,0.0,64.31,0
R00364,35.979519,126.958682,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-09-17,12.78,6.1,20.95,12.51,0.0,62.896,0
R00321,35.93962,126.948668,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-12-04,-0.504,-7.33,7.83,9.43,0.0,59.986000000000004,1
R00633,35.586071,126.855575,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-04-12,14.184000000000001,6.32,20.98,0.0,0.0,58.14,0
R00286,35.948623,126.940673,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-08-05,22.726,16.48,31.85,7.56,0.0,62.536,0
R00149,35.967056,126.713692,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-11-06,3.554,-6.12,10.09,0.0,0.0,59.862,0
R00084,35.816631,127.148041,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-10-30,3.6800000000000006,-3.58,12.34,2.12,0.0,48.116,0
R00406,35.997527,126.907476,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0012,2024-01-19,임시보수,16.87355486376633,1,2026-04-16,16.368000000000002,6.9,24.12,28.09,0.0,64.22999999999999,1
R00456,35.405231,127.378934,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-11-18,1.796,-5.66,10.42,2.51,0.0,62.528,0
R00161,35.966337,126.774117,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-04-25,18.308,9.71,27.8,7.44,0.0,61.114,0
R00460,35.418368,127.392787,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-07-17,23.316,15.07,31.14,0.0,0.0,56.251999999999995,0
R00550,35.569727,126.801535,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-07-15,25.326,17.0,32.51,11.41,0.0,61.686,0
R00500,35.446799,127.389979,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-12-26,-0.24600000000000005,-6.77,6.86,0.0,2.48,66.628,0
R00509,35.490595,127.389924,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-06-23,25.330000000000002,17.92,34.2,11.26,0.0,60.04600000000001,0
R00654,35.536421,126.888782,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-04-22,17.97,10.09,24.92,0.0,0.0,60.588,0
R00481,35.357294,127.39005,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,1,F0038,2024-12-02,상온아스콘,21.613938761646885,1,2026-02-12,1.842,-4.46,7.68,0.0,0.54,59.992,0
R00663,35.566414,126.857825,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-03-05,5.762,-0.14,14.49,13.36,0.0,62.224000000000004,0
R00114,35.806461,127.166725,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-03-29,12.440000000000001,6.45,18.58,43.76,0.0,63.848,0
R00578,35.569823,126.936803,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-10-31,4.774,-3.46,13.35,9.52,0.0,62.622,0
R00361,35.965113,126.957936,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-05-23,22.682,16.9,29.02,5.35,0.0,58.815999999999995,1
R00341,35.869422,126.9565,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-02-21,4.866,-4.39,13.38,12.51,0.0,61.298,0
R00449,35.380762,127.354279,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-04-23,17.972,12.55,23.13,2.31,0.0,64.53,0
R00180,35.942233,126.712116,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-12-07,-1.718,-9.87,5.9,25.98,0.0,58.846000000000004,0
R00407,36.00134,126.904199,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-09-07,15.975999999999999,8.4,24.06,0.0,0.0,56.794000000000004,0
R00666,35.578927,126.846606,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-02-25,3.732,-4.08,11.07,9.1,0.0,57.75,0
R00196,35.997577,126.765335,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-12-21,-1.018,-7.61,4.98,15.18,2.32,59.025999999999996,0
R00466,35.439744,127.41398,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-07-13,24.282,16.56,32.17,8.92,0.0,53.57000000000001,0
R00311,35.905867,126.914919,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0004,2025-11-19,덧씌우기,79.49476409493717,2,2025-10-18,7.316,-2.16,13.08,4.02,0.0,62.652,0
R00262,35.990055,126.714701,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-09-27,10.762,4.57,16.12,22.5,0.0,58.902,1
R00419,35.416927,127.35934,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-07-19,23.782,17.82,28.88,23.759999999999998,0.0,65.376,0
R00406,35.997527,126.907476,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0012,2024-01-19,임시보수,16.87355486376633,1,2025-03-15,11.252,2.63,18.98,27.98,0.0,65.434,1
R00143,35.967487,126.685226,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-09-09,15.232,8.75,24.25,0.0,0.0,62.06,1
R00342,35.872336,126.957771,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-06-27,25.292,18.55,31.57,11.09,0.0,56.998000000000005,0
R00316,35.921075,126.932087,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-04-21,17.887999999999998,11.08,24.27,0.0,0.0,59.486000000000004,0
R00101,35.89925,127.147573,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-03-14,7.851999999999999,0.72,14.05,11.98,0.0,61.372,0
R00244,35.927264,126.77607,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-08-26,17.304,11.05,23.97,12.54,0.0,54.928,0
R00490,35.399475,127.389946,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-07-21,24.092000000000002,17.33,32.88,20.560000000000002,0.0,62.18399999999999,0
R00012,35.824178,127.120984,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-07-06,24.566,17.36,31.2,6.64,0.0,60.081999999999994,0
R00239,35.911523,126.793331,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-01-29,2.5799999999999996,-8.55,11.1,18.8,3.07,65.388,0
R00561,35.570139,126.852906,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-04-12,14.184000000000001,6.32,20.98,0.0,0.0,58.14,0
R00042,35.791222,127.116183,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-06-02,21.872,15.91,30.42,5.98,0.0,58.577999999999996,0
R00678,35.620247,126.805601,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-06-06,26.826,19.56,32.41,19.91,0.0,69.934,0
R00594,35.563548,126.851691,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-01-31,4.516,-2.19,13.65,4.86,0.41,60.077999999999996,0
R00429,35.417596,127.406391,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-12-27,-1.4780000000000002,-8.21,7.32,25.38,0.0,70.164,0
R00158,35.966508,126.758865,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-03-31,13.498000000000001,4.67,21.09,5.69,0.0,68.354,0
R00216,35.941799,126.73834,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-10-21,6.074,-1.59,12.75,27.66,0.0,64.19,0
R00670,35.591932,126.833874,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-01-28,-0.030000000000000006,-7.47,7.4,0.0,0.0,57.63000000000001,0
R00462,35.426601,127.399463,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-08-19,18.151999999999997,12.11,26.44,15.06,0.0,62.989999999999995,0
R00134,35.874049,127.097945,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-01-26,-0.43199999999999994,-6.03,7.3,0.0,5.13,54.786,0
R00067,35.877436,127.200233,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-04-14,18.253999999999998,11.02,25.15,10.04,0.0,57.664,0
R00007,35.824622,127.0969,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-10-29,3.944,-4.88,12.17,0.0,0.0,59.767999999999994,0
R00526,35.412661,127.395166,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-11-06,3.554,-6.12,10.09,0.0,0.0,59.862,0
R00073,35.765804,127.148793,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-06-04,24.754,15.24,30.56,3.66,0.0,53.513999999999996,0
R00399,35.975401,126.933347,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-01-09,-0.384,-8.96,9.44,0.0,0.0,56.812,1
R00405,35.993619,126.911571,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-05-14,21.651999999999997,14.88,26.6,0.0,0.0,63.312,0
R00675,35.608788,126.81545,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-10-07,9.594,1.46,16.79,0.0,0.0,57.955999999999996,0
R00578,35.569823,126.936803,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-04-20,15.736,8.78,24.26,7.36,0.0,63.402,0
R00130,35.860353,127.112973,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-06-24,25.544,17.99,32.61,0.0,0.0,58.236000000000004,0
R00466,35.439744,127.41398,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-10-17,7.176,0.59,13.36,1.92,0.0,54.888,0
R00206,35.894142,126.737256,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-08-24,18.881999999999998,12.8,26.04,49.58,0.0,69.356,1
R00266,36.004348,126.701511,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-07-28,24.759999999999998,16.84,31.15,0.0,0.0,57.312,0
R00537,35.449099,127.358081,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-03-11,8.964,2.91,16.32,0.0,0.0,65.606,0
R00253,35.959922,126.746219,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-09-29,9.288,3.21,14.67,1.77,0.0,58.836,0
R00289,35.947722,126.954865,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-03-23,10.056000000000001,3.87,15.83,15.89,0.0,64.218,1
R00164,35.968175,126.787437,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-09-13,16.384,8.7,24.55,0.0,0.0,65.03200000000001,0
R00095,35.870317,127.147904,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-08-23,18.252000000000002,10.79,27.06,4.82,0.0,60.336,0
R00110,35.792172,127.179274,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-02-01,3.7039999999999997,-2.28,12.23,5.17,3.5799999999999996,51.63199999999999,0
R00336,35.990952,127.00024,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-09-12,15.514,8.16,25.19,0.0,0.0,54.220000000000006,0
R00238,36.046844,126.737173,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-07-29,22.682,15.12,29.65,40.230000000000004,0.0,62.022000000000006,0
R00381,35.912711,126.993868,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2026-03-12,8.274000000000001,2.27,17.29,48.99,0.0,66.502,0
R00436,35.415645,127.440729,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-11-09,1.874,-4.95,10.41,5.62,0.0,64.374,0
R00483,35.365376,127.390555,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,1,F0049,2024-07-06,상온아스콘,43.10099463333667,1,2025-01-11,0.13800000000000007,-9.43,8.59,13.709999999999999,0.0,66.788,0
R00025,35.824481,127.185551,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-09-10,14.904,9.01,23.0,11.27,0.0,62.14,0
R00653,35.534174,126.892292,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-04-24,18.002000000000002,9.78,25.3,0.0,0.0,59.602,0
R00117,35.814964,127.156567,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-01-26,-0.43199999999999994,-6.03,7.3,0.0,5.13,54.786,0
R00482,35.36124,127.390767,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-11-23,1.884,-8.75,11.52,12.26,0.0,55.52,0
R00392,35.948941,126.957302,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0061,2024-05-03,덧씌우기,287.2705145235735,1,2024-08-31,18.718,11.44,25.75,10.0,0.0,64.686,1
R00537,35.449099,127.358081,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-09-06,15.968,4.45,22.74,9.15,0.0,59.016,0
R00079,35.792888,127.148975,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,1,F0057,2025-12-06,덧씌우기,65.08847281994517,1,2026-02-25,4.484,-2.59,11.21,14.05,5.04,55.772000000000006,0
R00580,35.517298,126.803773,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-09-21,12.982,3.23,22.69,0.0,0.0,55.717999999999996,0
R00173,35.917621,126.688036,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2024-09-06,16.064,8.28,24.71,1.73,0.0,56.646,0
R00012,35.824178,127.120984,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-03-16,9.303999999999998,1.31,18.17,22.64,0.0,56.474000000000004,0
R00128,35.853217,127.119876,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-12-22,-1.0459999999999998,-6.5,5.11,63.00999999999999,0.0,68.492,0
R00608,35.612504,126.898103,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0019,2025-12-11,덧씌우기,66.54379000810414,2,2025-10-11,7.3420000000000005,-0.86,16.06,15.74,0.0,65.078,0
R00092,35.855794,127.148422,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-07-21,24.928,15.83,31.21,22.22,0.0,63.55799999999999,0
R00653,35.534174,126.892292,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-10-11,7.3420000000000005,-0.86,16.06,15.74,0.0,65.078,0
R00543,35.469876,127.337365,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,1,F0050,2025-03-01,상온아스콘,58.17664296622837,1,2026-04-22,17.02,9.82,24.75,6.54,0.0,58.065999999999995,0
R00532,35.431679,127.375993,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2026-06-24,25.544,17.99,32.61,0.0,0.0,58.236000000000004,0
R00658,35.550374,126.875754,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2024-12-18,1.4620000000000002,-5.45,10.04,3.67,0.0,53.288,0
R00447,35.372185,127.346964,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-10-24,6.438,-0.43,13.88,5.09,0.0,55.65599999999999,0
R00390,35.942997,126.9622,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-10-01,10.328,1.06,17.39,17.25,0.0,64.09400000000001,1
R00672,35.599161,126.826231,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,1,F0034,2025-09-20,임시보수,118.8733200867511,1,2025-07-01,22.082,15.09,29.14,8.23,0.0,60.0,0
R00043,35.795211,127.118698,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-09-03,17.662,9.59,24.5,0.0,0.0,60.348,0
R00254,35.963515,126.742837,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-01-10,-0.8140000000000001,-5.64,6.03,45.059999999999995,1.9300000000000002,58.424,0
R00130,35.860353,127.112973,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-07-11,24.978,18.8,31.75,4.49,0.0,57.024,0
R00060,35.85261,127.176597,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-08-16,19.875999999999998,12.01,31.79,8.19,0.0,61.42999999999999,0
R00663,35.566414,126.857825,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2024-10-07,9.376,3.15,14.21,2.43,0.0,58.074,0
R00467,35.442511,127.416527,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2024-10-22,8.086,-2.07,19.1,12.67,0.0,60.95,0
R00287,35.948494,126.945916,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-08-08,21.816,14.78,26.98,18.26,0.0,63.507999999999996,1
R00517,35.380783,127.424563,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-01-29,2.006,-4.05,7.42,2.13,0.0,62.275999999999996,0
R00467,35.442511,127.416527,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-01-06,-3.44,-12.24,8.59,0.0,0.0,55.672000000000004,0
R00345,35.888643,126.958921,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-12-24,-2.692,-11.93,2.43,3.27,0.39,60.136,0
R00642,35.630783,126.856529,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-09-20,13.888,6.78,19.2,23.19,0.0,60.85999999999999,0
R00382,35.916638,126.989727,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,1,F0042,2025-02-28,덧씌우기,139.94437715521968,2,2025-11-24,-0.31400000000000006,-6.79,6.4,27.05,0.0,56.95,0
R00253,35.959922,126.746219,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-02-21,5.965999999999999,0.4,12.56,5.6899999999999995,0.0,54.632000000000005,0
R00056,35.840218,127.163224,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,1,F0002,2025-10-19,상온아스콘,117.388877606805,2,2026-08-08,20.162,13.62,28.4,12.51,0.0,54.56,0
R00463,35.428076,127.402758,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-02-24,5.242,-5.58,14.35,0.0,2.79,56.315999999999995,0
R00457,35.407786,127.382301,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-09-10,14.904,9.01,23.0,11.27,0.0,62.14,0
R00083,35.811975,127.14672,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-10-21,6.074,-1.59,12.75,27.66,0.0,64.19,0
R00099,35.890533,127.148617,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-05-29,23.316,14.59,30.81,8.6,0.0,57.105999999999995,0
R00149,35.967056,126.713692,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-04-12,17.21,9.34,25.73,0.0,0.0,58.996,0
R00329,35.967248,126.97747,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-02-28,8.203999999999999,0.94,14.75,39.31,0.0,56.872,1
R00156,35.968255,126.748701,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-06-01,22.222,14.26,30.46,36.93,0.0,63.802,0
R00190,35.97726,126.744251,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-01-01,-1.8240000000000003,-9.51,3.0,3.56,1.02,51.948,0
R00494,35.418072,127.390784,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-02-05,1.8780000000000001,-4.52,7.7,4.16,0.7,61.358000000000004,0
R00263,35.993332,126.711143,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2025-01-24,1.03,-6.65,10.85,0.0,2.19,57.056,0
R00080,35.796415,127.147441,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2025-03-07,6.906000000000001,-0.44,14.27,0.0,0.0,62.662,0
R00400,35.979538,126.929792,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-12-18,-1.534,-11.03,7.85,31.27,0.0,66.53999999999999,0
R00609,35.615869,126.902275,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-02-26,4.828,-1.55,11.79,0.0,0.0,57.912,0
R00260,35.98186,126.721273,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,0,,,,,0,2026-03-24,10.15,2.93,18.9,16.65,0.0,62.924,0
R00615,35.499999,126.855537,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2026-01-04,-0.6399999999999999,-8.98,9.29,0.0,0.07,63.370000000000005,0
R00552,35.56942,126.810868,정읍 데모도로,정읍시,845508.0,326882.92,0.3866112680187532,9.4307279162049,matched,0,,,,,0,2025-08-24,19.706,12.29,29.89,7.91,0.0,49.506,0
R00101,35.89925,127.147573,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2024-11-29,-0.95,-7.57,5.28,5.13,0.0,62.414,0
R00359,35.955181,126.958504,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2024-12-21,-1.376,-7.93,4.12,11.26,6.4399999999999995,62.936,0
R00380,35.908842,126.998177,익산 데모도로,익산시,1404068.0,1069912.0,0.7620086776423934,10.189728749446369,matched,0,,,,,0,2025-06-27,24.418,16.53,31.12,15.66,0.0,69.01599999999999,1
R00221,35.96474,126.737245,군산 데모도로,군산시,1384801.76,612246.21,0.442118307244208,14.853572251212228,matched,1,F0011,2024-03-26,임시보수,117.57902927230556,1,2025-11-19,1.202,-5.4,9.01,3.89,0.0,60.446000000000005,0
R00420,35.415574,127.363675,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-04-05,14.126,6.99,21.96,0.0,0.0,57.084,0
R00124,35.839379,127.13237,전주 데모도로,전주시,2081706.65,842.95,0.0004049321742811,7.742488395563824,matched,0,,,,,0,2026-06-07,23.933999999999997,17.64,30.17,33.68,0.0,62.214,0
R00422,35.415203,127.373522,남원 데모도로,남원시,670188.0,287953.6,0.4296609309626552,17.276260308101918,matched,0,,,,,0,2025-03-03,8.318000000000001,-0.97,16.97,26.810000000000002,0.0,57.955999999999996,0
