grid_id,lanes,road_rank,road_type,road_link_distance_m
22942_7975,1,103,0,24.46426994341872
23096_7870,1,106,0,24.46887878981735
23098_7960,2,103,0,24.476921924423195
22918_8029,2,106,0,24.488958032015397
22974_8064,2,103,0,24.556423396457202
23063_7932,2,101,0,24.576041834002606
22902_8047,1,106,0,24.609956385512284
23095_7919,1,106,0,24.62719610343268
22876_8041,2,103,0,24.684846355210592
22888_7882,1,105,0,24.706474206172796
22914_8052,1,105,0,24.752356963617352
22871_7866,1,106,0,24.755782000133756
22938_8047,2,105,0,24.797582297807438
23052_8006,1,107,0,24.810040779392914
23056_7957,1,105,0,24.83060576381075
23050_7873,1,106,0,24.843889938180485
22904_7840,1,104,0,24.859942154375346
22952_7971,1,106,0,24.885100788449474
22889_7908,1,106,0,24.900519706101214
22836_7855,1,106,0,24.93370473377848
23001_8047,1,105,0,24.938061968301565
23033_7954,2,101,4,24.96660694528773
23041_7954,1,103,0,24.989004141317242
23015_8056,1,103,0,25.007363045899528
23019_7891,2,103,0,25.019878151974986
22879_7934,1,106,0,25.09865322197283
22925_7843,2,103,0,25.10637896178142
22924_7881,1,106,0,25.144154533755124
22910_7860,1,106,0,25.168876513229375
22910_7946,1,106,0,25.182477136575088
22911_8032,1,106,0,25.21334966676686
22892_8002,2,103,0,25.23658162057859
23035_7952,2,101,4,25.239979247980443
22942_7892,1,103,0,25.251069311250017
22952_7931,1,103,0,25.280995457369244
23044_7935,1,106,0,25.308158604740665
23091_8005,1,103,0,25.311534213872847
23010_7924,1,103,0,25.339556528507206
22993_8040,1,103,0,25.350269127578162
22932_7888,1,103,0,25.362877486873796
22951_7926,1,106,0,25.37193011294809
22932_8066,1,106,0,25.41269505262858
22820_7839,1,106,0,25.424699518780336
23073_7962,1,105,0,25.472518583232514
22922_7954,1,106,0,25.47612163163694
22975_7985,1,101,0,25.517020667891888
22993_7870,1,106,0,25.52921123472526
23078_7837,1,106,0,25.54050514529241
22888_7838,1,104,3,25.670571591772262
22909_7836,1,104,0,25.72111506656358
22887_8045,1,106,0,25.739666091524434
22893_8009,1,106,0,25.775308974786594
22905_8040,1,106,0,25.789692920555733
22889_7939,1,106,0,25.820448007707277
22993_8058,1,104,0,25.84702342718845
22838_7975,1,103,0,25.85942912775147
23041_7925,1,106,0,25.861892389850514
23012_7874,2,103,0,25.892617137057087
22942_8012,1,106,0,25.897395456206052
22870_8002,3,103,0,25.905277912686895
22923_7966,1,106,0,25.905706615472674
22862_7923,1,103,0,25.943988811460247
23058_8046,1,106,0,25.969591196622112
22907_8015,2,106,0,26.041096610744432
22975_7956,2,101,0,26.042382670309326
22978_7901,1,106,0,26.045879463715757
23034_7953,2,101,4,26.05707006864051
22823_7858,1,103,0,26.069760866248842
22976_8019,1,103,0,26.091912502349278
23093_7903,1,106,0,26.170392161636222
22824_7870,1,103,0,26.19779226424864
22983_8008,1,106,0,26.20323763545671
23044_7938,1,106,0,26.20496801519839
22900_7844,1,103,0,26.207932774044167
22977_7891,1,103,0,26.223909137843638
23079_7928,2,103,0,26.22824569355333
22826_7878,1,106,0,26.244094862195833
22928_7863,2,103,0,26.272097989429625
23057_7944,1,107,0,26.297350599229052
23054_7926,1,105,0,26.307353737995008
22922_7916,1,105,0,26.309539702809737
22872_8049,1,106,0,26.31060406641171
22898_7836,1,104,0,26.334395457066496
23064_7963,1,105,3,26.343818315112767
22961_7957,1,106,0,26.34726665615208
22900_7922,2,103,0,26.35174460346546
22856_8069,2,106,0,26.358920815850855
22844_7922,1,103,0,26.36011515415311
22893_7837,2,104,0,26.36408290610984
22944_7920,1,106,0,26.376276588739906
22980_7920,1,106,0,26.383824216606474
23063_8066,1,106,3,26.40323984446387
22837_7847,1,106,0,26.404290785676636
22984_7928,1,103,0,26.409561007317276
23038_7851,1,106,0,26.43022277579523
23098_8065,1,105,0,26.430233648778852
22983_7934,2,103,0,26.482780584809525
22843_7845,1,101,0,26.490866985291156
22932_7878,1,103,0,26.49091678910178
23102_8012,1,106,0,26.492319253454422
22894_7952,1,106,0,26.509186593788723
23010_7877,1,105,0,26.52105642012535
23097_8044,1,106,0,26.525033071820804
22952_7927,1,106,0,26.525140846843406
22965_7887,1,103,0,26.557596753190325
22995_7999,1,105,0,26.571959795787198
22961_7937,1,106,0,26.57759883302247
22931_7877,1,103,0,26.60012428154538
23012_7988,1,106,0,26.600864847038153
22922_8001,2,103,0,26.60144961307897
22873_8049,1,106,0,26.635848049960327
22916_7889,2,105,0,26.645238422563267
22947_7852,1,105,0,26.672034866646822
23034_7910,1,106,0,26.68797462262361
22925_7932,1,103,0,26.692751558061346
23000_8047,1,103,0,26.69677627236693
23078_8014,1,103,0,26.69781283016943
22970_7887,1,103,0,26.707389617346188
22853_7860,1,106,0,26.711156288910114
23061_8057,1,106,0,26.8087651062143
22846_7895,1,106,0,26.80877500185546
22952_7865,1,106,0,26.8100808460525
23074_7848,1,103,0,26.826299163029073
22903_7997,2,101,0,26.828951466782964
23043_8012,1,103,0,26.833545628086235
23069_7910,2,101,0,26.842422991895575
23018_8056,2,103,0,26.85434748303504
22865_8043,2,101,0,26.891231651287157
22898_7838,2,104,0,26.93171142759211
22949_8063,1,106,0,26.936237803099225
23098_8039,1,106,0,26.94463436091614
22989_7902,2,101,4,26.946248282862744
22910_7846,2,103,3,26.985895905289944
22972_7844,1,103,0,26.988750413784928
22953_7961,1,101,0,27.00065320693782
22912_8040,1,106,0,27.026339880883953
22901_7982,1,106,0,27.02697852936688
22980_7896,1,103,0,27.034610033067352
22911_7836,1,104,0,27.035319942891142
23072_8054,2,103,0,27.04831503777427
22868_7878,1,105,0,27.049470786830266
22904_7838,2,104,0,27.079100580320418
22931_7903,1,103,0,27.103010443151295
22981_7922,1,106,0,27.11722710988441
23069_7858,1,103,0,27.12245618045959
22935_8051,1,106,0,27.127652726718573
23065_7845,1,106,0,27.143020028951465
23056_7882,1,105,0,27.174565247407035
23047_7956,1,106,0,27.17852255807284
23100_8017,1,106,0,27.179818558554615
22936_7886,1,106,0,27.18842629274004
22868_7968,1,106,0,27.19722214012305
22860_7875,1,106,0,27.20914887076234
23014_7925,1,103,0,27.209321926827222
22879_7937,1,106,0,27.22194075783292
22912_8016,1,106,0,27.223350380216118
23046_8056,1,106,0,27.24969155560028
22908_8013,1,106,0,27.254544766336334
23104_7847,1,106,0,27.295693225586458
23039_7965,1,106,0,27.304999212709262
23056_7988,1,103,0,27.312040394174517
23073_8019,1,105,0,27.315911144325767
22917_7966,1,107,0,27.424281297516288
22884_7950,1,106,0,27.448249092387005
22854_8062,1,106,0,27.481874473685888
22945_7926,1,106,0,27.546236805668702
22958_7877,2,103,0,27.549960708289778
23054_8040,1,106,0,27.580320363919082
22878_7893,2,103,0,27.589027879184034
23027_7864,1,106,0,27.594221695080716
23029_7989,1,103,0,27.643794091680732
23045_7969,1,103,0,27.65785607828218
22943_7855,1,103,0,27.75192650672592
23079_7911,1,106,0,27.754008374598115
22894_7856,2,103,0,27.762668793190905
23001_8040,1,106,0,27.77367490585938
22974_7939,2,105,0,27.778428057036937
22916_7912,1,105,0,27.7964080093479
23028_7888,1,105,0,27.812596725853737
22867_7969,1,106,0,27.82742080354496
23061_7913,1,101,0,27.834355083011104
23052_7879,1,106,0,27.842562635037496
22908_7852,1,103,0,27.885479608842928
23083_7999,1,106,0,27.915722234049262
22912_8048,1,103,0,27.936403421360154
22998_7963,2,101,0,27.97647205997711
23035_8000,1,106,0,27.98677781832174
22925_7841,1,105,0,28.0014055892392
22983_7941,1,105,0,28.020931956311184
23000_7942,1,106,0,28.06563974820937
22899_7868,1,106,0,28.072797246105672
22887_8068,1,106,0,28.08051659472084
22994_8043,1,103,0,28.084564719642437
22903_8040,1,103,0,28.087334699579667
22904_7939,1,106,0,28.108735416002798
23052_7924,1,105,0,28.110087234154925
22980_7902,1,103,0,28.124152112619353
22990_7930,1,107,0,28.132587488118247
22892_7859,2,106,0,28.152902900940788
22935_8049,1,106,0,28.157345181965415
23097_7876,2,103,0,28.176662083201617
22853_7885,1,105,0,28.2165680633399
22901_8002,2,103,0,28.26376483297939
23035_7953,2,101,4,28.27248128765415
22987_7856,1,106,0,28.27890562679055
22952_7891,1,103,0,28.2998584814557
23003_7943,1,106,0,28.32424583591745
22830_7854,1,106,0,28.339506190919717
22865_7965,1,107,0,28.35193494051822
22909_7838,2,104,0,28.35778843573664
22945_7927,1,106,0,28.37187572686219
22878_7938,1,106,0,28.380047644747812
22961_7989,2,103,0,28.390241036650252
23072_7851,1,106,4,28.392416488678382
23100_7977,1,106,0,28.438410995977335
22996_7954,1,105,0,28.509504052125187
22897_8070,2,103,0,28.55337235179169
22962_7910,1,103,0,28.571481119000616
23028_7865,1,106,0,28.63071370227228
23045_7886,1,105,0,28.670604445016448
22892_7870,1,106,0,28.674426849744957
22999_7936,1,103,0,28.712634986158776
23023_7859,1,106,0,28.716834108587737
22869_8034,1,106,0,28.720786955502124
22933_8059,1,106,0,28.722105006117392
22913_7846,1,104,0,28.734181910411785
22861_7865,1,106,0,28.73696123423599
23046_7971,1,103,0,28.740062140164575
23009_8047,1,105,0,28.7800187155454
23018_7916,1,106,0,28.78648069571969
22875_8069,1,106,0,28.79173584546793
23050_7954,1,103,0,28.841124635662062
23083_7981,1,106,0,28.84749332757788
22952_7894,1,106,0,28.88403041190609
23029_8001,1,103,0,28.926441575093925
22928_7861,2,103,0,28.962419846325087
22885_7917,1,106,0,28.96971885397336
22891_8018,1,106,0,29.003072864845183
23048_8042,1,106,0,29.028166566310023
23080_7965,1,105,0,29.041401872466043
23101_7910,1,103,0,29.064190430880483
22980_7937,2,105,0,29.06888293049292
23059_7987,1,106,0,29.084058446436174
23001_7891,2,103,0,29.11064612218413
22907_7837,3,104,0,29.12176539053451
23013_7974,1,106,0,29.176157087875687
22975_7945,1,106,0,29.179687962355636
23083_7837,1,103,0,29.19041138297641
22871_7906,1,106,0,29.1930415308613
22897_7837,1,104,0,29.194814771808616
22999_7942,1,106,0,29.19625239943352
22853_7884,1,106,0,29.20764196282225
23093_7852,1,103,0,29.23031245221116
22929_7842,1,105,3,29.247948395030765
23090_8005,1,103,0,29.283741673415186
22974_7843,2,103,0,29.284780328899984
22885_7918,1,106,0,29.321415442784566
22895_7842,1,101,0,29.35899677433981
22919_8043,1,106,0,29.376961498387256
22976_7906,1,106,0,29.39304559950276
23050_8033,1,106,0,29.42432747352803
22987_7932,1,103,0,29.431497345949758
22870_7950,1,106,0,29.438831419102783
22869_8039,2,101,0,29.446248073102886
23072_7919,1,103,0,29.452699134654043
23073_7852,1,106,0,29.48272397035183
22895_7838,2,104,0,29.508641793613624
22909_7921,2,103,0,29.535806826641682
22932_7925,1,105,0,29.57962774408322
22851_7891,2,105,0,29.584619489294834
23097_7894,1,103,0,29.596725606379405
23017_8022,1,105,0,29.64364636140077
22908_7836,3,104,0,29.688771934561874
23018_7926,1,103,0,29.698501684681922
23042_8013,2,101,3,29.71235896704978
22951_7866,1,106,0,29.727683573566875
22947_8028,1,106,0,29.738098793085257
23081_8012,1,103,0,29.744786417641485
22942_7914,1,103,0,29.752417798707338
22981_8011,1,106,0,29.75724469056985
23102_7936,1,106,0,29.764100809269607
22877_7997,1,106,0,29.789005274159845
22907_7843,2,104,0,29.825752239868702
22891_7890,1,105,0,29.833219251573524
22869_7853,2,106,0,29.8347762350401
23015_7925,1,103,0,29.835399842907034
23060_7959,1,105,0,29.89076410454417
22864_7868,1,103,0,29.90218346120722
22941_7976,2,103,0,29.918273419875863
22999_7937,1,103,0,29.930009047632645
23053_8068,1,106,0,29.93130125508029
22986_7944,1,105,0,29.964065578303742
23070_7913,1,103,0,29.986167217541425
23057_7997,2,105,0,30.011980606986754
22929_7863,1,107,0,30.037301653211443
22887_7885,1,106,0,30.04764677265822
22898_7882,1,106,0,30.04803181530446
22966_8008,1,106,0,30.122984772283676
23067_7913,1,103,0,30.1244014872092
23020_8065,2,103,4,30.16839444345654
23045_7909,2,101,0,30.18598028144188
22878_7919,1,103,0,30.201211004959315
22979_8033,1,103,0,30.214571630143343
23065_7994,2,105,0,30.223652425904895
23033_8027,1,107,0,30.23216208376597
22909_7865,1,106,0,30.28063505229319
23027_8057,1,106,0,30.302841209177828
22968_7860,1,106,0,30.33257783509246
23101_8055,1,106,0,30.378949651160795
22888_7884,1,106,0,30.387469841755422
23029_7901,1,106,0,30.390876244671077
22933_8032,1,106,0,30.43039038589589
22931_7897,1,103,0,30.449339402673964
22894_7838,2,104,0,30.454893498251828
22991_7872,1,103,0,30.4550637416596
22935_7907,1,105,0,30.474025916607918
23077_8022,1,105,0,30.52417490025654
22909_8045,1,103,0,30.531200774855947
22892_7954,1,101,0,30.539332079655104
23019_7993,1,106,0,30.55515711676187
22975_8062,1,106,0,30.557157314486144
22991_7931,2,101,3,30.56784741061662
23004_7914,1,106,0,30.588232681310586
23033_7959,1,103,0,30.601396276625252
22894_8028,1,103,0,30.620234231997706
22867_7998,2,103,0,30.648421475819287
22901_8063,1,106,0,30.672388242290612
23079_7893,1,105,0,30.74575207077358
22869_7945,1,106,0,30.778493687317816
23044_7934,1,106,0,30.79173167528649
23012_7967,2,103,0,30.805976265258575
22903_8048,1,106,0,30.83094363532202
23059_8020,1,103,0,30.878504000728245
22973_7928,1,106,0,30.896410825873875
23028_7936,1,106,0,30.916287121131674
22942_7958,1,106,0,30.973106022816264
22868_8042,1,106,0,31.001012984407364
22878_7906,1,103,0,31.031555907370045
23099_7944,1,107,0,31.044714492025985
23039_7955,1,107,0,31.057742147618946
23024_7930,1,103,0,31.05885531679705
22932_7974,2,106,0,31.062012419528845
23068_8018,1,103,0,31.096419250331614
22926_7842,2,101,0,31.104352217675128
23008_8047,1,105,0,31.131993479654973
22859_7937,1,106,0,31.159003783248284
22984_8062,1,106,0,31.189436066160297
22881_7844,1,106,0,31.193336202197035
22957_7934,1,106,0,31.208760400772494
23028_8049,1,106,0,31.285823774593073
22947_8062,2,107,0,31.29825585130421
23090_7893,2,103,0,31.35832789924402
23099_7957,1,106,0,31.422975519647377
22991_7916,2,103,0,31.443411739939275
22930_7928,1,103,0,31.556324960856855
23072_8017,1,103,0,31.603356543962317
22923_8000,1,107,0,31.633242037783074
22976_7891,1,103,0,31.676553408620943
22998_7865,1,105,0,31.707466518628955
23102_7851,1,106,0,31.71683704888302
22980_7995,1,106,0,31.725366108786698
23096_7868,1,106,0,31.743131103409056
22899_7867,2,103,0,31.805348387449385
23084_7957,1,105,0,31.901431456818326
23038_7996,1,106,0,31.9310904462831
23060_7935,1,103,0,31.93814327987506
23066_7904,1,106,0,31.97494381516189
23059_7998,2,105,0,32.08617812692688
22878_7998,1,106,3,32.1140923079464
23002_7943,1,103,3,32.14346034253954
22915_7990,1,103,0,32.17782067326861
23046_7970,1,103,0,32.193030265358274
23052_7875,1,106,0,32.19365211528231
22902_7982,1,106,0,32.19793830710654
23102_7981,2,103,0,32.28584264300713
22932_7962,2,101,0,32.28645880498811
23055_7940,1,101,0,32.33978190755048
23092_7968,1,106,0,32.34249027296477
22857_7925,1,103,0,32.383007666475564
23035_8039,1,106,0,32.38493822863136
22990_8036,1,103,0,32.4166088728179
23079_8068,2,103,0,32.44952646903726
23083_7853,1,103,0,32.53722437069646
22939_7897,1,103,0,32.56119737809716
23026_7957,1,103,0,32.564632522070006
22940_8031,1,106,0,32.5856498098883
23069_8024,1,106,0,32.58785961596191
23020_7995,1,106,0,32.591366049115415
22999_7887,1,107,0,32.613266768511174
22983_7944,2,101,3,32.62671333347611
22908_7843,1,104,0,32.637880121639604
22852_8066,1,106,0,32.66342104170594
22971_7844,1,103,0,32.6815927129524
22890_7997,1,106,0,32.68323184616673
23025_7950,1,106,0,32.69560665337412
23006_7877,1,105,0,32.70990522507189
22991_7881,1,106,0,32.75420982585154
22983_7945,1,106,0,32.78705291507187
22894_7901,1,106,3,32.824030594895206
22876_7906,2,103,0,32.84191776683504
22988_7932,2,101,0,32.85179243391376
23051_8008,2,103,0,32.87165000206244
22960_7941,1,106,0,32.93688227975074
22997_8001,1,105,0,32.946399866569294
23075_8016,1,103,0,32.99058827061232
22905_7841,1,104,0,32.99996184147394
23034_8025,1,103,0,33.00228177481882
22970_7869,1,106,0,33.03884477943915
22903_7944,1,106,0,33.03975621874121
23024_7878,1,105,0,33.041128216778155
22912_7838,1,104,0,33.090922804356694
22878_7944,1,106,0,33.10726747041828
22832_7868,1,106,0,33.124841465391505
22983_8004,1,106,0,33.13955894126435
22918_8043,1,106,0,33.186664302398924
22889_8018,2,106,0,33.22644590549232
23018_7852,1,106,0,33.24947472100507
22887_7840,1,104,0,33.271057857614736
22887_7839,1,104,0,33.2834860544431
23033_8026,1,103,0,33.309098840258216
22870_7884,1,101,0,33.32070389816229
23052_8007,2,103,0,33.42785460853535
22973_7877,1,106,0,33.47034094061321
22902_8011,1,107,0,33.497996214260276
22871_7910,1,106,0,33.50514314897515
23020_7877,1,105,0,33.512463996214805
22909_8066,1,103,0,33.52574028282813
23028_7968,1,106,0,33.59686864551366
23063_7886,1,105,0,33.61143080976372
22906_7842,1,104,0,33.64233308869397
22937_7867,1,106,0,33.66598904156021
22858_7936,1,106,0,33.67745577080442
22913_8048,1,103,0,33.68099359135138
22951_7914,1,106,0,33.72441509684031
22886_7886,1,105,0,33.72734443747118
23041_7964,1,103,0,33.74421222176191
23030_7976,1,105,0,33.7445052386279
23098_7957,1,103,0,33.84362510482148
23028_7904,1,106,0,33.91879797314424
22820_7840,1,106,0,33.986101336903715
23058_7936,1,105,0,34.02495819667017
22935_7909,1,105,0,34.048290313617905
22902_8048,1,106,0,34.06393689040829
22893_7937,1,106,0,34.09355278715252
22990_8064,1,104,0,34.1174640439704
23004_7957,1,103,0,34.1831344547441
23004_8047,1,105,0,34.20194529500894
22950_8033,1,107,0,34.2020391586654
22889_8051,1,106,0,34.20346602472445
22899_7978,1,106,0,34.21977134802874
23078_7903,1,106,0,34.22888287581129
23072_7916,1,103,0,34.243474370975505
22923_8042,1,106,0,34.25360431788053
22885_7843,1,106,0,34.27453587486244
22925_7982,1,106,0,34.276522371727886
23019_7898,2,101,0,34.28759763527594
23019_7899,1,101,0,34.338439382833
22985_7882,1,103,0,34.342888558090515
22895_7839,2,104,0,34.41949822214752
22991_7932,1,103,0,34.476038398960775
22941_7969,1,106,0,34.478165508381046
23054_7951,1,103,0,34.48549184362128
22867_8041,2,101,0,34.49588934079891
23044_7967,1,107,0,34.54834144097049
22970_8049,1,106,0,34.6028221946099
22936_7913,1,105,0,34.616095840013735
23085_8007,1,106,0,34.623346391711955
23017_7974,1,105,0,34.66298191267042
22949_7913,1,103,0,34.68238004057952
23021_8026,1,105,0,34.726358144581184
22959_7953,1,106,0,34.73955494987756
22912_7947,1,106,0,34.793203554539176
22940_7847,1,106,0,34.81584933100206
22949_8001,2,101,0,34.847180873733535
22985_8005,1,106,0,34.924110930082584
22967_7982,1,107,0,34.94290226442347
22993_7914,1,103,0,34.95218488488928
22865_8058,1,103,0,34.96294458635991
22895_7854,1,107,0,34.96500184358106
23044_7888,1,105,0,34.982187125198635
23064_7844,1,106,0,35.00219325039548
22980_7885,1,103,0,35.00368300543248
22957_7884,1,103,0,35.051020783615364
23065_7997,2,105,0,35.067609534088696
22962_7942,1,105,3,35.130456160406574
23026_7977,1,105,0,35.149322484220605
23057_7942,2,103,0,35.20435724757039
22933_7964,2,103,0,35.221569966188795
22953_7931,1,106,0,35.27476991893018
23096_8064,1,101,0,35.28779471419068
23050_7853,1,106,0,35.344447404256414
23026_7944,1,103,0,35.46714149701105
22821_7861,1,103,0,35.491149344982034
22973_7966,1,106,0,35.49480292455715
23036_8022,1,103,0,35.50394401925123
22947_8045,2,105,0,35.504362529857936
22926_7930,1,103,0,35.529922038046685
22837_7866,2,103,0,35.53883587828778
22983_7882,1,103,0,35.5424582011039
23074_7837,1,106,0,35.55498666287229
22986_8006,1,105,0,35.57608104299818
22902_8001,2,101,3,35.58570942571759
23020_7929,1,103,0,35.62060867145318
22901_7840,1,104,0,35.652271491462876
23086_7995,1,106,0,35.66545668057824
22899_7854,1,103,0,35.73437746199109
23019_7994,1,106,0,35.74303467011992
22901_8036,1,103,0,35.79941400367437
22966_7960,1,106,0,35.835288378863616
22902_8039,1,103,0,35.87284332654752
22998_7941,1,106,0,35.901817825402624
22931_7842,2,101,0,35.932509390029665
23068_7996,2,105,4,35.96501004327745
23019_8026,1,105,0,35.96519884510656
22977_7863,1,106,0,35.98797034148339
22909_7916,2,103,0,36.02045316290404
23045_7968,2,101,0,36.04696118680301
23029_7904,1,106,0,36.05458625961841
22936_7899,1,103,0,36.0682479587604
22924_7984,1,106,0,36.10223379693604
23002_8040,1,106,0,36.11597314888264
22924_7880,1,106,0,36.12157664677623
22903_7995,1,106,3,36.15493417693389
23042_7895,2,105,0,36.159178307521955
22886_7929,2,106,0,36.164563914129246
23103_8031,1,106,0,36.19627024294859
23054_8015,2,103,0,36.20698956151344
23024_8065,1,106,0,36.22344016399466
22942_8013,1,106,0,36.2266814639247
22901_7842,1,104,0,36.23714490437954
22871_7888,2,105,0,36.23719287803891
22952_7938,1,105,0,36.29924312358944
22960_7958,1,103,0,36.306997935530084
23012_7917,1,106,0,36.41124643685453
23011_8014,1,105,0,36.46128676271796
22983_7839,1,106,0,36.48059154599307
23027_7957,1,103,0,36.48437013581429
23029_8013,1,106,0,36.495991963117625
22943_7928,1,106,0,36.5023994358768
22920_7911,1,105,0,36.54615106236426
23096_7879,2,103,0,36.56769680671084
23061_7961,1,105,0,36.56789045661619
22921_7910,1,103,0,36.56985347440305
22904_7940,1,107,0,36.57878018223528
23058_7958,1,105,0,36.59516308648198
22891_7838,1,104,0,36.64350401883578
22973_8013,1,106,0,36.676183057090704
22985_8063,1,106,0,36.69364820407692
23043_7930,1,106,0,36.70613611108346
22866_8042,2,101,0,36.7353644314245
22899_7964,1,106,0,36.747139109858054
23076_7894,1,105,0,36.82007640998537
23102_7867,1,107,3,36.8308635506778
23020_7839,1,103,0,36.83254688785374
22953_7973,2,107,0,36.84019499455172
22930_7838,1,106,0,36.942235033712635
22907_7839,2,104,0,36.94609510475273
23102_8011,1,106,0,36.97804566893588
22972_7961,1,101,0,37.03219916016574
23066_7854,1,106,0,37.080886621058994
22886_8046,1,106,0,37.08546376348693
23053_7986,1,105,0,37.12098911360265
22925_7918,1,105,0,37.15105517908792
22942_7979,1,107,0,37.15195183262437
22845_7923,1,103,0,37.16636304124692
22961_7909,1,103,0,37.17042857667938
23097_7943,1,106,0,37.206513040073915
23070_7851,1,106,0,37.217104524532324
23006_7920,1,107,0,37.230352031838116
23072_8019,1,105,0,37.2659992401954
22900_8012,1,106,0,37.28945903595604
23038_7980,1,105,0,37.30572973600366
23001_7925,1,106,0,37.30786376152674
23032_7911,1,106,0,37.33671476204117
23004_8042,1,106,0,37.347781962740946
22972_7876,2,101,0,37.3610625558052
22913_7845,3,104,0,37.405833866338675
23096_8000,1,103,0,37.500959861776366
23100_7915,1,103,0,37.545382333427405
22903_8007,1,106,0,37.596885555429
23043_8013,2,101,0,37.68014140688099
23045_7947,1,106,0,37.68209680474571
23071_7855,1,103,0,37.68568636126721
22974_7892,1,103,0,37.762408477726915
22884_7840,1,104,0,37.7650364620526
22948_8025,1,103,0,37.79204410965365
23094_7889,1,103,0,37.80593504496483
22989_7880,1,103,0,37.807122824516306
23058_7959,1,105,0,37.8112347756087
22850_7923,1,103,0,37.86345758361374
22821_7865,1,103,0,37.879685449532715
22945_7886,1,105,0,37.91486653883372
23057_7958,1,105,0,37.96504746455437
23070_7909,2,106,0,37.970654218021885
22894_8012,1,106,0,38.00311259075548
22912_7982,3,106,0,38.005531868242294
23069_8025,1,106,0,38.02474690188259
23102_7904,1,106,0,38.059482996025174
23026_7935,1,106,0,38.07384816221998
23011_7878,2,103,0,38.10347617705502
22979_7916,1,106,0,38.104933018000345
22969_7963,2,103,0,38.123000691157365
23018_7838,2,103,0,38.13436543332099
22947_7925,1,106,0,38.137684314094585
22986_7860,1,106,3,38.151869804701796
22941_7888,1,106,0,38.174254020374796
22886_7977,1,106,0,38.176997425267395
23093_7930,1,106,0,38.178194416918494
22898_7839,3,104,0,38.21200746065022
22931_8020,1,106,0,38.27553356088295
22981_8001,1,106,0,38.298987935622726
23088_8044,1,105,0,38.300594204464254
22894_7836,2,104,0,38.37731871527754
23081_7899,1,101,0,38.464670913539635
22889_7996,1,106,0,38.48926150517046
22961_8041,1,106,0,38.50566398896274
22981_7882,1,103,0,38.50974194435055
22898_7888,1,107,0,38.542142069809735
23094_7847,1,106,0,38.56190341451478
22952_7912,1,103,0,38.62203589870362
23026_8018,1,106,0,38.64498890227576
23013_7917,1,106,0,38.65924302541978
22975_7838,1,103,0,38.731528383090655
22943_7838,1,106,0,38.84236360817538
22952_8026,1,106,0,38.84324956679523
22934_7923,1,103,0,38.848655805028386
22943_8064,2,101,0,38.86914091468406
22911_7857,1,106,0,38.89686319527572
23032_7929,1,107,0,38.897073343469344
22989_8051,1,105,0,38.90377653065929
22907_7836,3,104,0,38.933471678931326
22862_8051,2,103,0,39.101695350499874
22866_8043,2,101,0,39.14305099577861
23039_7877,1,106,0,39.189790928855366
23025_7935,1,106,0,39.21712709145882
22983_7981,1,105,0,39.299223924579586
22846_7922,1,103,0,39.32567268136912
23099_7871,2,103,0,39.332250552002115
23018_8018,1,106,0,39.417296445483146
22904_7924,2,106,0,39.42663303784124
22976_7983,1,101,0,39.561604685762255
23098_7855,1,106,0,39.59187392948771
22994_7901,1,106,0,39.601966632514056
22984_7862,1,106,0,39.60263395443892
22919_7910,1,105,0,39.606526752920054
22930_7902,1,103,0,39.62681001443157
22995_7860,1,105,0,39.63974382478144
23004_7917,1,106,0,39.70424383127028
23040_7960,1,103,0,39.75561707680687
22981_7928,1,106,0,39.7650693930743
22988_7910,2,101,0,39.784996157994605
22928_7842,2,101,0,39.823646104116214
23004_8029,1,106,0,39.82964088363845
22897_7888,1,105,0,39.85429752335247
22943_7993,2,101,0,39.864123910691
23089_8044,1,105,0,39.89546152458284
22989_7882,2,101,0,39.90664174224945
22925_7989,1,106,0,40.03718413579191
23079_7976,1,106,0,40.0440947448119
22989_8036,1,103,0,40.05044447017012
22994_7891,1,106,0,40.05797997627711
23032_7928,1,106,0,40.08402702724728
23045_7985,1,105,0,40.10420331232421
22906_7979,2,101,0,40.11078130614156
22868_7903,2,103,0,40.12601396645813
22985_7954,1,106,0,40.17401765395473
23025_8019,1,106,0,40.22227575623391
23019_8041,1,105,0,40.227837838442326
22959_8062,2,103,0,40.25172322378966
22912_7970,2,106,0,40.27337005668959
23092_7929,1,106,0,40.29104049126215
23027_7872,1,106,0,40.34325353345807
22919_8013,1,106,0,40.34821437439552
22944_7987,1,101,0,40.35449344919635
22967_7939,1,105,0,40.37249873489379
22980_8033,1,103,0,40.408409634503116
22924_7917,1,105,0,40.44495120467292
22975_7884,1,107,0,40.4848885104588
22948_7965,2,103,0,40.48848823077738
23025_7977,1,105,0,40.57942825654978
22902_7841,2,104,0,40.604587060702464
22992_7912,1,103,0,40.639056163146876
23039_7846,1,106,0,40.704736982124246
22864_7999,2,103,0,40.74687283896819
23073_7853,1,103,0,40.76528073583354
23057_7890,1,106,0,40.78402041393703
22978_8061,1,106,0,40.784840803245764
22955_8027,1,106,0,40.79663659453602
22880_7982,1,106,0,40.83064762476169
22877_7843,1,106,0,40.83082007737409
22910_7971,3,103,0,40.83347538063377
23015_7897,1,107,0,40.93940988265129
23070_7994,1,103,0,40.94225986636385
23029_7871,1,106,0,41.019157504033274
22894_8068,1,101,0,41.02862832744852
22843_7936,1,106,0,41.04076024091522
22898_7881,1,106,0,41.08768386643952
22860_7924,1,103,0,41.08956291020361
