grid_id,road_risk_score,risk_level,relative_top_percent,absolute_risk_score,absolute_risk_level,action_level,action_rank,risk_trigger,preventive_repair_candidate,feature_risk_score,model_relative_score,relative_ai_index,absolute_feature_score,absolute_risk_index,road_structure_score,lanes,road_rank,road_type,lanes_lift,road_rank_lift
23018_7839,15.5,낮음,89.903,22.1,낮음,모니터링,12342,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23018_7840,15.5,낮음,89.903,22.1,낮음,모니터링,12343,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23018_7841,15.5,낮음,89.903,22.1,낮음,모니터링,12344,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23018_7892,15.5,낮음,89.903,22.1,낮음,모니터링,12345,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23019_7838,15.5,낮음,89.903,22.1,낮음,모니터링,12346,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23019_7840,15.5,낮음,89.903,22.1,낮음,모니터링,12347,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23019_7891,15.5,낮음,89.903,22.1,낮음,모니터링,12348,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23020_7838,15.5,낮음,89.903,22.1,낮음,모니터링,12349,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23021_7839,15.5,낮음,89.903,22.1,낮음,모니터링,12350,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23021_7840,15.5,낮음,89.903,22.1,낮음,모니터링,12351,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23021_7841,15.5,낮음,89.903,22.1,낮음,모니터링,12352,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23021_7842,15.5,낮음,89.903,22.1,낮음,모니터링,12353,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23021_7843,15.5,낮음,89.903,22.1,낮음,모니터링,12354,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23021_7844,15.5,낮음,89.903,22.1,낮음,모니터링,12355,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23021_7916,15.5,낮음,89.903,22.1,낮음,모니터링,12356,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23022_7841,15.5,낮음,89.903,22.1,낮음,모니터링,12357,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23022_7916,15.5,낮음,89.903,22.1,낮음,모니터링,12358,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23022_7918,15.5,낮음,89.903,22.1,낮음,모니터링,12359,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23023_7918,15.5,낮음,89.903,22.1,낮음,모니터링,12360,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23023_7920,15.5,낮음,89.903,22.1,낮음,모니터링,12361,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23023_7921,15.5,낮음,89.903,22.1,낮음,모니터링,12362,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23023_7923,15.5,낮음,89.903,22.1,낮음,모니터링,12363,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23024_7891,15.5,낮음,89.903,22.1,낮음,모니터링,12364,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23024_7892,15.5,낮음,89.903,22.1,낮음,모니터링,12365,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23025_7892,15.5,낮음,89.903,22.1,낮음,모니터링,12366,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23025_7936,15.5,낮음,89.903,22.1,낮음,모니터링,12367,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23025_7937,15.5,낮음,89.903,22.1,낮음,모니터링,12368,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23026_7938,15.5,낮음,89.903,22.1,낮음,모니터링,12369,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23027_7889,15.5,낮음,89.903,22.1,낮음,모니터링,12370,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23027_7890,15.5,낮음,89.903,22.1,낮음,모니터링,12371,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23028_7938,15.5,낮음,89.903,22.1,낮음,모니터링,12372,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23028_7939,15.5,낮음,89.903,22.1,낮음,모니터링,12373,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23029_7939,15.5,낮음,89.903,22.1,낮음,모니터링,12374,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23029_7940,15.5,낮음,89.903,22.1,낮음,모니터링,12375,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23029_7941,15.5,낮음,89.903,22.1,낮음,모니터링,12376,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,4,0.75015182,1.04174334
23030_7941,15.5,낮음,89.903,22.1,낮음,모니터링,12377,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23030_7942,15.5,낮음,89.903,22.1,낮음,모니터링,12378,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23037_7956,15.5,낮음,89.903,22.1,낮음,모니터링,12379,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23040_7895,15.5,낮음,89.903,22.1,낮음,모니터링,12380,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23056_7939,15.5,낮음,89.903,22.1,낮음,모니터링,12381,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23057_7941,15.5,낮음,89.903,22.1,낮음,모니터링,12382,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23057_7942,15.5,낮음,89.903,22.1,낮음,모니터링,12383,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23057_7945,15.5,낮음,89.903,22.1,낮음,모니터링,12384,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23057_7946,15.5,낮음,89.903,22.1,낮음,모니터링,12385,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23073_7913,15.5,낮음,89.903,22.1,낮음,모니터링,12386,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23073_7914,15.5,낮음,89.903,22.1,낮음,모니터링,12387,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23073_7915,15.5,낮음,89.903,22.1,낮음,모니터링,12388,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23073_7916,15.5,낮음,89.903,22.1,낮음,모니터링,12389,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7910,15.5,낮음,89.903,22.1,낮음,모니터링,12390,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7911,15.5,낮음,89.903,22.1,낮음,모니터링,12391,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7912,15.5,낮음,89.903,22.1,낮음,모니터링,12392,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7913,15.5,낮음,89.903,22.1,낮음,모니터링,12393,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7914,15.5,낮음,89.903,22.1,낮음,모니터링,12394,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7915,15.5,낮음,89.903,22.1,낮음,모니터링,12395,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23074_7916,15.5,낮음,89.903,22.1,낮음,모니터링,12396,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7917,15.5,낮음,89.903,22.1,낮음,모니터링,12397,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7918,15.5,낮음,89.903,22.1,낮음,모니터링,12398,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23074_7919,15.5,낮음,89.903,22.1,낮음,모니터링,12399,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23075_7909,15.5,낮음,89.903,22.1,낮음,모니터링,12400,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23075_7919,15.5,낮음,89.903,22.1,낮음,모니터링,12401,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23075_7920,15.5,낮음,89.903,22.1,낮음,모니터링,12402,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23075_7921,15.5,낮음,89.903,22.1,낮음,모니터링,12403,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23075_7922,15.5,낮음,89.903,22.1,낮음,모니터링,12404,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23076_7909,15.5,낮음,89.903,22.1,낮음,모니터링,12405,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,1,0.75015182,1.04174334
23076_7923,15.5,낮음,89.903,22.1,낮음,모니터링,12406,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23076_7924,15.5,낮음,89.903,22.1,낮음,모니터링,12407,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23077_7924,15.5,낮음,89.903,22.1,낮음,모니터링,12408,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23077_7931,15.5,낮음,89.903,22.1,낮음,모니터링,12409,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23078_7907,15.5,낮음,89.903,22.1,낮음,모니터링,12410,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23078_7926,15.5,낮음,89.903,22.1,낮음,모니터링,12411,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23078_7927,15.5,낮음,89.903,22.1,낮음,모니터링,12412,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23078_7930,15.5,낮음,89.903,22.1,낮음,모니터링,12413,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23078_7931,15.5,낮음,89.903,22.1,낮음,모니터링,12414,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23078_7935,15.5,낮음,89.903,22.1,낮음,모니터링,12415,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23078_7936,15.5,낮음,89.903,22.1,낮음,모니터링,12416,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23079_7928,15.5,낮음,89.903,22.1,낮음,모니터링,12417,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23079_7929,15.5,낮음,89.903,22.1,낮음,모니터링,12418,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23079_7934,15.5,낮음,89.903,22.1,낮음,모니터링,12419,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23079_7935,15.5,낮음,89.903,22.1,낮음,모니터링,12420,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23079_7937,15.5,낮음,89.903,22.1,낮음,모니터링,12421,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23079_7938,15.5,낮음,89.903,22.1,낮음,모니터링,12422,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7903,15.5,낮음,89.903,22.1,낮음,모니터링,12423,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7904,15.5,낮음,89.903,22.1,낮음,모니터링,12424,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7905,15.5,낮음,89.903,22.1,낮음,모니터링,12425,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7930,15.5,낮음,89.903,22.1,낮음,모니터링,12426,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7932,15.5,낮음,89.903,22.1,낮음,모니터링,12427,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7933,15.5,낮음,89.903,22.1,낮음,모니터링,12428,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7938,15.5,낮음,89.903,22.1,낮음,모니터링,12429,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23080_7939,15.5,낮음,89.903,22.1,낮음,모니터링,12430,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23081_7902,15.5,낮음,89.903,22.1,낮음,모니터링,12431,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,4,0.75015182,1.04174334
23081_7903,15.5,낮음,89.903,22.1,낮음,모니터링,12432,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,4,0.75015182,1.04174334
23081_7939,15.5,낮음,89.903,22.1,낮음,모니터링,12433,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23082_7850,15.5,낮음,89.903,22.1,낮음,모니터링,12434,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23082_7901,15.5,낮음,89.903,22.1,낮음,모니터링,12435,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23082_7902,15.5,낮음,89.903,22.1,낮음,모니터링,12436,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23082_7941,15.5,낮음,89.903,22.1,낮음,모니터링,12437,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23082_7942,15.5,낮음,89.903,22.1,낮음,모니터링,12438,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23083_7851,15.5,낮음,89.903,22.1,낮음,모니터링,12439,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23083_7900,15.5,낮음,89.903,22.1,낮음,모니터링,12440,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23083_7942,15.5,낮음,89.903,22.1,낮음,모니터링,12441,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23083_7943,15.5,낮음,89.903,22.1,낮음,모니터링,12442,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23083_7944,15.5,낮음,89.903,22.1,낮음,모니터링,12443,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23084_7852,15.5,낮음,89.903,22.1,낮음,모니터링,12444,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23084_7900,15.5,낮음,89.903,22.1,낮음,모니터링,12445,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23084_7944,15.5,낮음,89.903,22.1,낮음,모니터링,12446,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23084_7945,15.5,낮음,89.903,22.1,낮음,모니터링,12447,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23084_7946,15.5,낮음,89.903,22.1,낮음,모니터링,12448,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23085_7852,15.5,낮음,89.903,22.1,낮음,모니터링,12449,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23085_7900,15.5,낮음,89.903,22.1,낮음,모니터링,12450,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23085_7946,15.5,낮음,89.903,22.1,낮음,모니터링,12451,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23085_7947,15.5,낮음,89.903,22.1,낮음,모니터링,12452,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23086_7852,15.5,낮음,89.903,22.1,낮음,모니터링,12453,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23086_7899,15.5,낮음,89.903,22.1,낮음,모니터링,12454,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23086_7900,15.5,낮음,89.903,22.1,낮음,모니터링,12455,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23086_7947,15.5,낮음,89.903,22.1,낮음,모니터링,12456,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23087_7851,15.5,낮음,89.903,22.1,낮음,모니터링,12457,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23087_7852,15.5,낮음,89.903,22.1,낮음,모니터링,12458,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23087_7897,15.5,낮음,89.903,22.1,낮음,모니터링,12459,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,4,0.75015182,1.04174334
23087_7898,15.5,낮음,89.903,22.1,낮음,모니터링,12460,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23087_7899,15.5,낮음,89.903,22.1,낮음,모니터링,12461,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23087_7947,15.5,낮음,89.903,22.1,낮음,모니터링,12462,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23088_7895,15.5,낮음,89.903,22.1,낮음,모니터링,12463,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23088_7896,15.5,낮음,89.903,22.1,낮음,모니터링,12464,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23088_7897,15.5,낮음,89.903,22.1,낮음,모니터링,12465,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23088_7947,15.5,낮음,89.903,22.1,낮음,모니터링,12466,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23089_7885,15.5,낮음,89.903,22.1,낮음,모니터링,12467,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23089_7894,15.5,낮음,89.903,22.1,낮음,모니터링,12468,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23089_7946,15.5,낮음,89.903,22.1,낮음,모니터링,12469,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23090_7887,15.5,낮음,89.903,22.1,낮음,모니터링,12470,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23090_7888,15.5,낮음,89.903,22.1,낮음,모니터링,12471,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23090_7889,15.5,낮음,89.903,22.1,낮음,모니터링,12472,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23090_7890,15.5,낮음,89.903,22.1,낮음,모니터링,12473,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23090_7892,15.5,낮음,89.903,22.1,낮음,모니터링,12474,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23090_7893,15.5,낮음,89.903,22.1,낮음,모니터링,12475,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23090_7894,15.5,낮음,89.903,22.1,낮음,모니터링,12476,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23090_7946,15.5,낮음,89.903,22.1,낮음,모니터링,12477,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,4,0.75015182,1.04174334
23091_7886,15.5,낮음,89.903,22.1,낮음,모니터링,12478,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23091_7887,15.5,낮음,89.903,22.1,낮음,모니터링,12479,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23091_7890,15.5,낮음,89.903,22.1,낮음,모니터링,12480,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23091_7891,15.5,낮음,89.903,22.1,낮음,모니터링,12481,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23091_7946,15.5,낮음,89.903,22.1,낮음,모니터링,12482,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23092_7945,15.5,낮음,89.903,22.1,낮음,모니터링,12483,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,4,0.75015182,1.04174334
23093_7884,15.5,낮음,89.903,22.1,낮음,모니터링,12484,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23093_7944,15.5,낮음,89.903,22.1,낮음,모니터링,12485,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,2,0.75015182,1.04174334
23093_7946,15.5,낮음,89.903,22.1,낮음,모니터링,12486,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23093_7947,15.5,낮음,89.903,22.1,낮음,모니터링,12487,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23094_7883,15.5,낮음,89.903,22.1,낮음,모니터링,12488,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23094_7884,15.5,낮음,89.903,22.1,낮음,모니터링,12489,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23094_7944,15.5,낮음,89.903,22.1,낮음,모니터링,12490,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23094_7947,15.5,낮음,89.903,22.1,낮음,모니터링,12491,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23094_7948,15.5,낮음,89.903,22.1,낮음,모니터링,12492,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23094_7949,15.5,낮음,89.903,22.1,낮음,모니터링,12493,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23094_7950,15.5,낮음,89.903,22.1,낮음,모니터링,12494,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7880,15.5,낮음,89.903,22.1,낮음,모니터링,12495,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23095_7882,15.5,낮음,89.903,22.1,낮음,모니터링,12496,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7883,15.5,낮음,89.903,22.1,낮음,모니터링,12497,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7943,15.5,낮음,89.903,22.1,낮음,모니터링,12498,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
